rna,Exomere_2D_S4,Exomere_2D_S5,Exomere_2D_S6,sEVp_2D_S1,sEVp_2D_S2,sEVp_2D_S3,Supermere_2D_S7,Supermere_2D_S8,Supermere_2D_S9,Exomere_3D_S13,Exomere_3D_S14,Exomere_3D_S15,sEVp_3D_S10,sEVp_3D_S11,sEVp_3D_S12,Supermere_3D_S17,Supermere_3D_S18,Exomere_FPLC_S19,Exomere_FPLC_S20,Exomere_FPLC_S21,Exomere_FPLC_S22,Supermere_FPLC_S23,Supermere_FPLC_S24,Supermere_FPLC_S25,Supermere_FPLC_S26,NV_3D_W_S9,NV_3D_W_S10,NV_3D_W_S11,NV_3D_W_S12,sEV_3D_W_S1,sEV_3D_W_S2,sEV_3D_W_S3,sEV_3D_W_S4,hEV_3D_W_S5,hEV_3D_W_S6,hEV_3D_W_S7,hEV_3D_W_S8
misc_RNA:AC007982.1:ENSG00000201178.1,1.97129335,0.335662411,0.46882863,879.8850598,610.0912944,421.4380223,0,0,0.148510845,1.435837793,0.96807915,1.501249168,27.84262607,8.548321468,7.496633363,0.061854904,0.75406614,14.10877431,121.0409609,16.69283398,9.574852607,0.123678381,0.125989998,0.190447363,0,0.062953156,0,0.315262504,0.117617636,23.90458537,14.71329388,24.20253626,38.24960026,1.494824115,0.931874639,0.193918399,2.895492972
misc_RNA:VTRNA1-3:ENSG00000202515.1,3.773618699,2.517468082,1.550740854,145.9477604,145.2539653,107.2166061,0,0,0.049503615,19.14450391,38.50803729,57.73375372,133.8914096,142.4827771,137.390223,0,0,229.3838636,317.5163778,124.6945576,215.4862209,0.742070283,4.535639925,1.650543816,1.479545797,70.85377763,4.865029405,32.41949417,29.95329129,6.062757158,6.610320437,12.80319783,15.97175533,0.52318844,0.133124948,1.793745191,23.98062128
misc_RNA:AL513282.1:ENSG00000202078.1,1.18277601,0.335662411,0.144254963,602.1178153,435.6386949,361.1441572,0,0.075870502,0,1.196531495,0.10756435,0.343142667,22.67515808,5.741891401,5.081852424,0,0.143631646,4.302400957,80.51385346,10.7636853,6.972990486,0,0,0,0,0.031476578,0,0.052543751,0.117617636,10.16233581,6.397084294,7.019297058,16.41235547,0.784782661,0.266249897,0.0969592,1.262137962
misc_RNA:RN7SL2:ENSG00000274012.1,15.6013788,18.71317941,4.471903858,142.8155482,173.8365946,161.8153629,11.74472728,10.31838829,4.455325339,36.61386373,30.60205757,14.88381318,23.1379164,64.90272752,50.45810917,0.371129422,1.328592723,49.96211562,16.53505984,6.932543072,6.920953243,3.772190607,10.70914982,16.82285043,2.663182435,0.314765782,0,0.367806255,0.235235272,28.87027218,21.32361431,49.69662317,53.58799287,2.167494967,0.732187216,0.339357198,1.63335501
lncRNA:GAS5:ENSG00000234741.8,7.547237399,5.958007793,3.353927893,158.0101096,166.8552052,376.3104785,2.592991738,3.186561088,2.425677129,12.92254014,4.571484874,2.401998669,112.5274001,48.77381909,31.13986166,0.247419614,0,23.29498176,77.16361258,45.608836,31.37845719,0.123678381,3.905689935,3.364570087,0,1.510875756,6.752325295,6.305250082,4.822323075,5.716313892,5.810684901,4.941585129,8.233715246,0.822153263,0.199687423,0.0969592,2.375789105
misc_RNA:AC016753.2:ENSG00000207207.1,0,0,0.252446186,327.7493542,275.47741,325.611633,0,0,0,0.239306299,2.312633524,1.973070335,28.3053844,8.645094918,9.731206769,0,0.035907911,1.472894021,84.29638349,18.42596974,8.065772577,0.06183919,0.251979996,0.57134209,0,0,0,0.105087501,0.078411757,6.062757158,4.211413827,7.300068941,11.7034414,0.298964823,0.199687423,0.484795998,1.781841829
misc_RNA:AC117487.1:ENSG00000201800.1,0.39425867,0.335662411,0.324573667,378.1979637,235.4781558,290.821949,0,0,0.049503615,1.196531495,2.366415699,0.171571333,18.58745951,3.451586404,3.712275175,0,0,4.496202802,44.30963748,16.69283398,6.764841516,0,0.125989998,0,0.14795458,0,0,0,0.078411757,15.41672535,10.39526198,20.77711929,28.25348442,1.980641953,0.79874969,0.145438799,1.63335501
misc_RNA:AC007405.1:ENSG00000222509.1,0.39425867,0.335662411,0.324573667,361.4706176,229.7287763,276.584178,0,0,0.049503615,1.196531495,2.366415699,0.686285334,18.12470118,3.322555137,3.640192162,0,0,4.496202802,44.30963748,16.6016163,6.244469092,0,0.125989998,0,0,0,0,0,0.078411757,10.62426016,7.729810189,13.14012409,21.06619453,1.42008291,0.79874969,0.145438799,1.484868191
lncRNA:ELDR:ENSG00000280890.1,179.1060815,120.1671431,53.30220888,50.04875255,53.26389397,71.74598529,89.3819505,101.6664728,22.32613031,22.7340984,18.23215732,4.20349767,2.468044416,5.096735064,2.631029978,2.103066723,2.405830066,0.503884797,50.36168552,29.0072197,36.16588349,1.484140567,3.275739946,2.348850815,2.515227855,0.251812626,0.083879817,1.050875014,0.509676423,0.115481089,0.159927107,0.280771882,0,6.651967314,4.925623091,0.436316398,1.707598419
misc_RNA:RN7SL1:ENSG00000276168.1,15.0944748,19.30058863,3.642437819,116.6915655,154.1244364,141.8205801,11.97352067,10.01490628,4.405821724,37.33178263,30.97853279,15.01249168,13.4971179,28.1288163,22.74219063,0.371129422,1.292684812,11.43430885,14.37361411,5.381842648,2.549824879,3.834029797,10.58315982,16.94981534,2.811137015,0.031476578,0,0.210175003,0.078411757,10.73974125,9.329081262,17.1832392,24.2880831,1.083747484,0.532499794,0.0969592,0.445460457
lncRNA:SNHG1:ENSG00000255717.7,1.689680015,0.92307163,0.865529779,81.30423184,103.4066962,198.2764373,0.076264463,0,0,6.221963771,1.021861325,2.830927002,73.50144778,55.93505443,29.87840893,0,0,18.13985268,46.57915549,26.17947186,16.23561964,0.432874332,0.125989998,0,0,0.503625252,0.587158721,3.730606299,1.803470418,1.558994698,1.439343966,0.786161271,3.02912601,0.672670852,0.266249897,0.0484796,0.593947276
lncRNA:AC004917.1:ENSG00000243797.6,55.53414981,44.81093185,74.65194343,7.863851932,8.624069186,10.52356989,64.74852899,107.129149,228.409679,0.239306299,1.882376124,4.117712004,1.15689582,0.967734506,0.540622598,0,0,0,2.593734877,0.729741376,4.891500788,0,0.251979996,0.444377181,1.331591217,0.062953156,0,0,0,0,0.053309036,0,0.137687546,0.934265072,0.399374845,0,0.148486819
misc_RNA:AC080069.1:ENSG00000202008.1,64.54577656,77.95759493,12.65837302,3.998568779,5.256575504,2.476134091,163.5110084,129.4350766,22.87067007,75.62079045,30.38692887,18.52970402,2.236665252,0.838703238,0.864996157,5.690651132,1.436316457,0.426364059,30.69252937,29.0072197,7.129102213,10.32714478,46.61629923,53.64267402,65.39592424,0.251812626,1.216257351,0.577981258,1.45061751,0.635145988,0.106618072,0,0.192762564,0.52318844,0.532499794,0.0969592,0.07424341
misc_RNA:AC078818.1:ENSG00000200428.1,0.39425867,0.335662411,0.216382445,208.5920046,139.2171169,175.1245836,0,0,0,0,1.344554375,0.557606834,12.41734847,1.935469012,1.802075328,0,0,2.558184353,19.12879472,9.851508576,2.341675909,0,0,0,0,0,0,0,0.078411757,4.907946271,3.358469254,5.278511388,8.619240375,0.597929646,0.332812371,0.145438799,1.039407734
misc_RNA:AC004562.1:ENSG00000199801.1,0,0,0.324573667,234.3827733,175.4382074,121.6400872,0,0,0,0,0,0,3.470687461,0.903218872,1.946241354,0,0,3.333391732,13.50903582,1.185829736,2.653899364,0,0,0,0,0,0.041939909,0,0,4.676984094,2.878687932,3.369262588,7.930802645,0.298964823,0.066562474,0,0.296973638
lncRNA:EGFR-AS1:ENSG00000224057.1,134.3295612,93.31415023,24.77578992,31.3221221,34.66054473,47.91319466,50.86839675,57.8891931,9.999730205,11.48670235,15.2741377,2.101748835,1.619654148,2.193531546,1.729992315,3.030890277,0.359079114,6.240419406,45.17421577,17.42257535,28.41233437,0.185517571,2.519799958,1.714026271,2.663182435,0.125906313,0.041939909,0.525437507,0.196029393,0.173221633,0,0.449235012,0.027537509,4.932919581,2.795623917,0.727193996,0.593947276
misc_RNA:AL035087.1:ENSG00000199303.1,0.39425867,0.335662411,0.216382445,196.7295839,127.020219,162.8677198,0,0,0,0,1.344554375,0.557606834,12.18596931,2.064500279,1.729992315,0,0,2.558184353,20.8579513,8.939331856,2.081489697,0,0,0,0,0,0,0,0.078411757,4.561503005,3.145233111,5.278511388,8.261252756,0.710041455,0.266249897,0.145438799,1.039407734
misc_RNA:BX276089.1:ENSG00000207292.1,2.252906686,3.608370917,18.68101773,2.798998145,1.971215814,5.942721819,1.525289258,0.910446025,14.05902663,24.40924249,39.04585904,105.8595128,2.930802745,13.35473618,11.60536511,11.19573755,130.0584552,6.860585309,9.294216641,4.287230584,1.821303485,2.844602753,10.33117983,11.74425408,1.627500377,0,0,0,0,0,0.053309036,0.056154376,0.275375092,0,0.332812371,0,0
misc_RNA:AC091117.1:ENSG00000252171.1;misc_RNA:AC122108.1:ENSG00000238845.1,0.168968001,0.083915603,0.108191222,157.0104674,112.4414354,122.3210241,0.152528926,0,0,0.478612598,1.021861325,0.257357,12.64872763,1.870953378,1.585826288,0,0,1.046529962,11.88795152,7.479849104,3.486495243,0,0,0,0,0,0,0.052543751,0,4.157319194,3.358469254,7.131605811,10.05119085,0.411076632,0.399374845,0.0969592,0.742434095
lncRNA:AC105339.2:ENSG00000252690.3;lncRNA:SNHG21:ENSG00000250988.7,17.68531749,24.83901841,37.25384423,40.31890185,36.34429157,61.34622211,4.194545459,3.717654603,19.15789896,0.717918897,1.452118725,2.101748835,20.66987199,5.870922668,4.469146812,0.371129422,0.143631646,3.139589887,52.9554204,10.12516159,4.423165607,0.185517571,1.133909981,0.444377181,1.331591217,0.188859469,0.293579361,1.313593767,1.293793996,4.850205727,3.465087326,3.762343223,8.867077958,0.747412058,0.532499794,0.0969592,0.668190686
misc_RNA:AC005037.2:ENSG00000252759.1,1.97129335,3.440539712,2.957226744,10.92942133,9.773945077,12.25686375,0,0,0.396028919,87.8254117,113.2114783,53.65893455,1.851033312,2.709656616,2.703112991,7.237023723,12.28050571,6.666783465,11.67180694,15.50700424,4.05890491,8.533808258,25.44997958,23.4250257,6.657956087,0,0,0,0,0.519664899,0.106618072,0.112308753,0.055075018,0.037370603,0.066562474,0.242397999,0.07424341
lncRNA:DLEU1:ENSG00000176124.14,78.51379801,45.73400348,26.86748689,28.38983833,20.20496209,22.53282023,30.04819838,53.56457448,8.415614529,5.025432277,4.410138349,3.474319503,1.234022208,2.77417225,1.874158341,0.556694133,0.50271076,1.666695866,12.96867438,8.392025824,10.14726227,0.556552712,0.755939987,1.587061362,2.663182435,0.629531565,0.083879817,0.73561251,0.705705816,0.866108165,0.426472286,0,0.302912601,3.10176004,1.131562062,0.0484796,0.519703867
misc_RNA:RN7SKP160:ENSG00000200674.1,0,0,0.540956112,0,0.657071938,0,0,0,0.049503615,0,0,1.158106501,0.925516656,8.225743299,7.604757883,0.185564711,0.682250317,21.8608481,57.27831186,125.150646,26.38288191,8.039094736,67.15266888,41.2635954,40.835464,6.421221962,5.787707396,25.16845658,13.29079286,0,0.159927107,0.112308753,0,0,0,0,0.148486819
misc_RNA:AL135998.3:ENSG00000212335.1,0,0.083915603,0.108191222,139.5500504,98.5197237,72.42692216,0,0,0,0,0,0.428928334,2.236665252,0.677414154,1.477701769,0,0.179539557,1.550414759,12.42831295,1.185829736,1.769266243,0,0,0,0,0,0,0,0,2.425102863,1.066180716,1.403859412,3.937863814,0.149482412,0,0,0.148486819
lncRNA:LINC00511:ENSG00000227036.8,61.7296432,40.95081413,19.00559139,16.86063168,23.12071882,22.65662693,32.94624797,42.79096319,15.59363869,8.375720462,10.86399935,2.745141336,3.856319401,3.870938023,3.063528057,1.422662783,0.394987026,1.938018449,15.13012011,8.027155136,7.597437395,0.618391903,2.39380996,2.094920997,0,0.220336048,0.041939909,0.73561251,0.117617636,0.173221633,0.266545179,1.235396282,0.991350331,1.719047733,1.530936907,0.0484796,1.113651143
misc_RNA:AC112253.1:ENSG00000200998.1,0.732194673,0.335662411,21.45792577,0.66642813,0.944540911,0.495226818,0.076264463,0.303482008,13.76200494,5.504044875,4.625267049,66.14074906,1.54252776,6.354789921,5.478308996,1.237098072,86.82532984,5.814055347,1.945301157,0.729741376,0.104074485,1.174944615,5.669549906,10.91898217,2.959091594,0,0,0,0,0,0.053309036,0,0.027537509,0,0,0,0
misc_RNA:AL449403.1:ENSG00000201938.1,1.464389346,2.181805671,4.291585154,14.06163354,7.474193294,7.861725739,0.915173555,1.062187029,1.287093987,85.43234871,80.78082683,56.53275438,2.005286088,3.999969291,2.991445044,7.670008048,11.45462375,1.356612914,9.186144355,11.76707969,3.226309031,8.224612307,21.54428964,23.74243797,8.433411044,0,0,0,0.156823515,0.115481089,0.106618072,0.112308753,0.247837583,0,0.199687423,0.290877599,0.148486819
misc_RNA:AL158164.1:ENSG00000251803.1,0.732194673,0.335662411,21.49398951,0.533142504,0.492803953,0.371420114,0.076264463,0.075870502,13.81150855,5.743351174,8.874058872,66.18364189,0.694137492,6.354789921,5.406225983,1.237098072,86.86123775,5.271410181,0.756506006,0.547306032,0.104074485,0.494713522,2.141829964,1.840991179,0.14795458,0,0,0,0,0,0,0,0,0,0,0,0
misc_RNA:AC009898.1:ENSG00000206950.1,1.013808009,0.335662411,21.49398951,0.733070943,0.492803953,0.371420114,0.076264463,0.075870502,13.81150855,5.743351174,4.625267049,66.18364189,0.77126388,6.354789921,5.406225983,1.360807879,86.86123775,5.271410181,0.756506006,0.729741376,0.104074485,0.371035142,1.889849969,1.840991179,0.295909159,0,0,0,0,0,0,0,0,0,0,0,0
misc_RNA:AC105267.1:ENSG00000199476.1,1.013808009,0.335662411,21.45792577,0.733070943,0.246401977,0.185710057,0.076264463,0.075870502,13.81150855,5.743351174,4.625267049,66.18364189,0.77126388,6.322532104,5.406225983,1.360807879,86.86123775,5.271410181,0.648433719,0.729741376,0.104074485,0.371035142,1.889849969,1.840991179,0.295909159,0,0,0,0,0,0,0,0,0,0,0,0
misc_RNA:AC068896.2:ENSG00000207494.1,0.112645334,0.083915603,0.108191222,93.36658099,68.8282855,76.07921995,0.076264463,0.151741004,0,0.239306299,0.4302574,0.1286785,6.401490205,1.161281407,1.081245197,0,0,0.503884797,7.024698624,3.101400848,1.561117273,0,0,0,0,0,0,0,0,2.194140686,2.825378897,4.885430753,6.664077223,0.336335426,0.332812371,0.0969592,0.668190686
misc_RNA:AC060812.2:ENSG00000201279.1,0.112645334,1.84614326,0.432764889,11.59584946,6.652853372,10.7711833,0.915173555,0.910446025,0.396028919,1.675144092,0.96807915,0.3860355,4.936088833,0.322578169,0.144166026,0.123709807,0,16.51191719,11.45566237,11.31099133,4.423165607,0.123678381,0.377969994,0.063482454,0.739772899,0,0,0.105087501,0,27.48449912,15.67285652,36.72496221,57.33309412,2.690683408,0.266249897,0.0484796,1.187894553
misc_RNA:AC109481.1:ENSG00000207404.1,0.112645334,0,0.036063741,91.76715348,68.91041949,74.59353949,0,0,0,0,0.4302574,0,7.712638801,1.322570491,1.189369716,0,0,0.620165904,11.02337323,5.564277992,4.371128364,0,0,0,0,0,0.041939909,0,0,2.078659597,1.599271074,3.032336329,4.185701396,0.186853014,0.399374845,0,0.445460457
lncRNA:CCDC26:ENSG00000229140.10,52.71801646,42.37737937,33.57534267,13.8617051,9.116873139,35.16110409,22.57428101,22.83702113,11.78186034,15.55490943,8.336237123,0.042892833,1.54252776,1.548375209,1.04520369,0.247419614,0.50271076,0.038760369,9.618433501,5.381842648,8.950405698,0.247356761,0.755939987,1.333131544,2.367273276,0.094429735,0.041939909,0.210175003,0.196029393,0,0.106618072,0.561543765,0,1.457453513,0.665624742,0,0.296973638
lncRNA:CASC15:ENSG00000272168.8,43.70638971,47.74797795,23.83813266,11.59584946,16.42679845,25.19466438,31.42095871,31.10690586,10.59377358,9.572251956,9.627009322,0.042892833,2.545170804,1.709664294,0.684788624,0.927823554,0,2.364382508,4.755180607,5.92914868,11.81245403,0.247356761,1.763859971,1.14268418,0.295909159,0.094429735,0,0.052543751,0.352852908,0.519664899,0.639708429,0.224617506,0.385525129,3.512836671,1.331249484,0.290877599,0.519703867
misc_RNA:AC008128.1:ENSG00000212448.1,0,0,0,93.69979505,69.8549604,82.26955518,0,0,0,0,0.6453861,0.042892833,3.316434685,0.870961055,1.081245197,0,0,1.356612914,7.889276916,7.388631432,4.162979394,0,0,0,0.295909159,0,0,0.052543751,0,0.577405444,1.01287168,1.179241906,1.927625643,0,0,0,0.07424341
misc_RNA:AL691442.1:ENSG00000202027.1,6.702397391,9.985956724,2.704780559,7.197423802,5.790446453,10.64737659,1.296495869,1.82089205,1.782130136,62.93755661,82.50185643,10.76610118,7.095627697,1.483859576,1.585826288,23.9997026,11.49053166,1.395373283,10.69915637,8.392025824,3.382420758,7.049667692,25.44997958,32.6299816,5.17841029,0,0,0,0,0,0,0.056154376,0.220300073,0.037370603,0.199687423,0.0969592,0.148486819
lncRNA:MIR3681HG:ENSG00000224184.6,52.71801646,44.13960703,24.59547122,12.39556321,15.68759252,21.17094648,23.79451242,31.18277636,8.01958561,10.52947715,9.304316272,5.618961172,1.388274984,1.161281407,0.396456572,0.68040394,0,0,21.29024045,6.750107728,9.366703637,0.185517571,1.511879975,1.714026271,0.739772899,0,0,0,0,0.057740544,0.053309036,0,0,1.382712307,0.332812371,0.145438799,0.296973638
lncRNA:MIR646HG:ENSG00000228340.6,72.48727263,42.46129498,23.44143151,10.52956445,11.6219599,23.83279063,18.30347109,33.68650293,6.930506083,6.46127007,4.410138349,4.718211671,0.925516656,1.612890843,0.828954651,1.360807879,0.75406614,2.868267305,12.53638524,3.557489208,3.486495243,0.123678381,0.755939987,3.174122723,0.14795458,0.031476578,0,0.105087501,0.58808818,0,0.106618072,0,0,1.307971101,1.397811958,0.193918399,0.519703867
lncRNA:AL139383.1:ENSG00000230490.3,41.84774169,47.66406235,24.09057885,19.85955827,18.72655023,23.58517722,32.2598678,38.16286256,8.514621759,3.589594484,3.979880949,0,0.848390268,1.225797041,0.576664105,0.68040394,0,1.162811069,14.26554182,4.10479524,5.724096667,0,0.755939987,1.523578907,0,0.125906313,0,0.105087501,0.58808818,0,0.159927107,0.056154376,0.137687546,1.905900747,0.931874639,0.193918399,0.519703867
misc_RNA:RN7SL3:ENSG00000278771.1,13.46111745,17.45444537,2.560525596,30.52240835,27.43275341,29.15647892,10.44823142,9.407942261,3.366245812,34.69941334,29.63397842,13.21099268,4.319077729,3.645133305,3.171652577,0.371129422,1.292684812,4.534963171,7.565060057,2.73653016,1.665191758,3.586673036,10.20518983,16.06106098,2.663182435,0.062953156,0,0.157631252,0.039205879,2.194140686,2.02574336,2.807718823,4.323388942,0.224223617,0.199687423,0.0484796,0.296973638
lncRNA:PVT1:ENSG00000249859.11,30.97746693,37.76202122,17.63516924,12.3289204,14.94838659,18.50910233,27.07388433,46.05339478,12.27689649,5.743351174,3.926098774,6.305246506,3.470687461,4.774156895,2.270614913,0,0.825881963,3.41091247,6.808554051,4.10479524,6.036320122,0.185517571,1.385889977,0.57134209,1.331591217,1.857118117,0.293579361,3.257712542,2.822823263,0.346443266,0.426472286,0.168463129,0.220300073,0.859523866,0.998437113,0,0.371217048
misc_RNA:RN7SKP187:ENSG00000202406.1,0,0,0.108191222,0,0,0,0,0,0,0,0,0,0.231379164,2.25804718,1.585826288,0,0.107723734,9.031165972,76.40710657,114.1133077,13.21745958,6.060240647,50.64797916,43.67592867,37.72841783,3.336517294,2.432514703,14.02918143,5.331999497,0,0.266545179,0,0,0,0,0,0.148486819
misc_RNA:AC025252.1:ENSG00000199584.1,2.027616018,0.671324822,2.849035522,0.932999382,0.698138934,0.433323466,2.592991738,1.896762553,3.564260271,2.15375669,0.8605148,4.031926337,5.013215221,1.612890843,2.739154498,2.288631434,0.323171203,0.38760369,3.674457742,3.557489208,3.902793182,0.371035142,2.015839966,0.380894727,2.515227855,2.077454164,2.264755068,4.466218808,10.38955784,26.6761315,15.88609266,9.546243999,11.51067884,33.7082838,15.97499381,29.42711705,9.72588665
lncRNA:PCAT1:ENSG00000253438.4,41.34083769,31.88792903,28.45429148,13.06199134,13.01823777,28.72315546,22.42175209,24.12681967,9.207672367,5.743351174,2.312633524,1.587034835,1.311148596,4.258031825,2.270614913,0.247419614,0,1.938018449,8.861927495,3.922359896,6.816878758,0,1.133909981,2.666263088,1.923409536,0.251812626,0,0.73561251,0.470470544,0,0.106618072,0,0,1.756418336,0.931874639,0.145438799,0.296973638
misc_RNA:AC209007.2:ENSG00000265961.1,3.829941366,2.433552479,9.665082531,6.197781607,5.831513449,5.137978239,0.152528926,0.227611506,7.673060306,16.03352203,31.67770107,44.43697537,3.007929133,4.741899078,3.387901616,5.319521711,37.48785954,1.589175128,2.377590304,2.918965504,2.497787637,2.349889231,11.08711982,12.18863126,1.183636638,0,0,0,0,0.057740544,0.159927107,0.112308753,0.247837583,0.037370603,0,0.0484796,0
lncRNA:AC007389.1:ENSG00000204929.13,46.35355507,41.95780136,22.79228418,16.59406043,12.97717077,15.29012801,27.5314711,21.85070461,6.633484394,18.42658502,7.153029273,6.433925006,1.15689582,0.967734506,0.756871638,0.742258843,0,2.441903246,13.40096353,5.47306032,3.954830425,0.185517571,0.125989998,0.634824545,0.443863739,0.125906313,0,0.262718753,0.117617636,0,0.106618072,0,0.082612528,1.644306527,1.530936907,0,0.593947276
misc_RNA:RN7SL5P:ENSG00000265735.2,13.79905345,17.28661416,2.235951929,27.79005301,26.20074353,26.55653813,10.21943803,9.180330754,2.079151825,33.26357555,29.09615667,12.52470734,3.470687461,3.322555137,2.306656419,0.371129422,1.041329432,3.333391732,5.835903472,3.010183176,1.92537797,3.462994656,9.323259845,15.17230662,2.515227855,0.031476578,0,0.105087501,0.039205879,2.77154613,2.185670467,2.639255694,3.800176268,0.149482412,0.133124948,0.0484796,0.148486819
lncRNA:SNHG20:ENSG00000234912.12,0,1.762227657,1.081912224,9.929779134,6.529652383,17.51864869,2.059140498,1.365669038,0.19801446,0,0,0,10.33493599,3.354812953,1.802075328,0.68040394,0,19.6127467,117.0422863,50.99067865,26.38288191,0.185517571,0.125989998,1.079201726,0,0.251812626,0.922677991,19.80899401,7.331499308,0.230962177,4.691195149,0.842315647,0.468137656,0.112111809,0.133124948,0,0.222730229
